report_type,report_year,country,reform_title,reform_description,reform_year,coder,model_reasoning,precision,modified_precision,recall,total_recall,years identified,RA year count,claude-sonnet-4-6,year_match_claude,gemini-3.1-pro,year_match_gemini,chatgpt-5.5,year_match_chatgpt,reform_id
EPO_Turkey,2020,Turkey,Distance Education for Lifelong Learning Project,"A national project aimed at increasing access to flexible learning opportunities in general, vocational, and technical courses through promoting online learning.",2016,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Accelerated Learning Programme for Protected Syrian Children in Non-Formal Education,A UNICEF-supported programme providing education to Syrian children aged 10-18 outside formal education who are not enrolled in the regular school system.,2017,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Remedial Education Programme (İYEP),"A national programme in collaboration with UNICEF supporting primary school students with low core skills in literacy and numeracy through personalised or small-group instruction and additional support from teachers and school counsellors, using diagnostic and summative assessments to identify students and monitor progress.",2017,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Enabling VTC Students to Gain an Upper Secondary Diploma,A policy change allowing students at Vocational Training Centres to complement their studies with open education academic modules leading to an upper secondary diploma upon completion of the four-year programme; these became available as face-to-face courses in all VTCs in 2019.,2017,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Teacher Strategy 2017-23,"A holistic national strategy for strengthening the teaching profession with 35 strategic actions under 11 goals and 3 core objectives: building a highly qualified teacher cohort, ensuring continuous professional development, and improving societal perceptions and status of the profession.",2017,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,General Competencies for the Teaching Profession,"A national framework of updated teaching competencies developed in consultation with stakeholders to ensure the teaching profession keeps pace with rapidly changing contexts, serving as a framework for all aspects of the teaching career including appraisal and professional development.",2017,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Provincial Assessment and Evaluation Centres,Creation of dedicated assessment and evaluation teams at the provincial level across all 81 provinces to improve Provincial Directorates' and schools' assessment capacity.,2017,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,National Curriculum Revision,"A comprehensive national curriculum revision emphasising 21st century competences, reducing curriculum overload, and enhancing labour market relevance, taking into account knowledge and skills for the information age and alignment with the Turkish Qualifications Framework.",2017,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Higher Education Quality Council (THEQC),"Establishment of a fully autonomous Turkish Higher Education Quality Council with a stronger mandate to conduct quality assessments of higher education institutions and authorise accreditation agencies, replacing the earlier Higher Education Quality Board.",2017,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Mission Differentiation and Specialisation on the Basis of Research,"A government initiative fostering research-oriented specialisations in priority areas among higher education institutions, resulting in 16 universities successfully becoming research universities.",2017,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Conditional Cash Transfer for Education for Refugees,"An extension of the Conditional Cash Transfer for Education programme to refugee families, collaboratively run by MoNE, Ministry of Family Labour and Social Services, Turkish Red Crescent, and UNICEF with financial support from the EU, Norway, and the USA.",2017,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Reform of Upper Secondary School Placement,"A reform replacing the mandatory Transition from Elementary Schools to Secondary Schools Examination (TEOG) with a new system where most students transition to upper secondary based on personal preference and residence, with around 10% of places determined by an optional centralised examination.",2018,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Literacy Campaign,"A national programme offering adult literacy courses through schools and public learning centres across the country, reaching over one million participants in its first two years with 200,000 people receiving their primary school diploma.",2018,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Strengthening Democratic Culture in Basic Education,"An EU-supported project covering pre-school and compulsory education aimed at promoting democratic school cultures, developing relevant educational materials, building teachers' capacity to develop civic competencies, raising democratic awareness in schools and communities, and developing policy recommendations for future system-level practices.",2018,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Quality Assurance System for VET Institutions,"A national quality assurance framework for VET institutions aligned with the European Quality Assurance in Vocational Education and Training (EQAVET) Reference Framework, including mandatory self-assessment and external evaluation visits for all VET institutions.",2018,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,For a Stronger Tomorrow: Education Vision 2023,"A national education vision promoting a holistic human-centred approach to education with 8 concrete targets and 44 sub-goals addressing gaps between schools, learning environments, VET attractiveness, exam pressure, 21st century skills, educator job satisfaction, ECEC expansion, and inclusive practices.",2018,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Inclusive Early Childhood Project for Children with Disabilities,"A government project aiming to strengthen access to early childhood education and staff capacity for children with disabilities, operating pilots in 90 schools and providing educational material, teacher training, and community awareness raising.",2019,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Revised Co-operation Model for VET Institutions and Sector Representatives,"A revised national co-operation framework requiring sector representatives to collaborate on curriculum updates, provide students with work-based learning, regularly provide teachers with work-based training, offer scholarships, and prioritise students for employment.",2019,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Student Learning Achievement Monitoring System,"A national assessment introduced to provide schools with diagnostic information on students' strengths and weaknesses in Turkish, mathematics, and science across primary, lower, and upper secondary levels.",2019,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Turkish Language Skills Study,"A national computer-based assessment of lower secondary students' listening, reading, writing, and speaking skills in Turkish, providing feedback prior to upper secondary placement examinations.",2019,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Strategic Plan for Education 2019-23,"A five-year national strategic plan aiming to improve transitions to tertiary education and employment, support for special educational needs, and modernise structures for greater efficiency.",2019,claude-sonnet-4-6,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Improving the Quality of Vocational and Technical Education in Turkey (IQVET-III),A third round of the IQVET project currently underway to continue improving the quality of vocational and technical education in Turkey.,2020,claude-sonnet-4-6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Conditional Cash Transfer for Education programme,A program collaboratively run by multiple ministries and international partners that provides financial payments to disadvantaged families on the condition of an 80% school attendance record.,2003,gemini-3.1-pro,"Based on the provided report, here are the extracted education reforms formatted as a CSV. I have only extracted reforms where a clear description was provided in the text, avoiding those that appeared only as titles without sufficient context to verify their systemic nature.",,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Vocational Qualifications Authority,"Established an authority to oversee the National Vocational Qualification System, aligning provision for adults and students with input from multi-stakeholder sectoral committees.",2006,gemini-3.1-pro,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Provincial Employment and Vocational Training Boards,Established platforms for stakeholder engagement aimed at mobilizing local facilities and resources to tackle unemployment and skills gaps.,2006,gemini-3.1-pro,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Five-year strategic plans,"The Ministry of National Education began developing five-year strategic plans establishing medium-term goals with quantitative progress indicators, assigned actors, and financial resources to guide national, local, and school-level action.",2010,gemini-3.1-pro,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Movement to Enhance Opportunities and Improve Technology project,"A project developed to establish and improve digital skills, tools, and infrastructure across the education system.",2010,gemini-3.1-pro,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Extension of compulsory education,"Turkey increased the length of compulsory education to 12 years, covering children from ages 6 to 17.",2012,gemini-3.1-pro,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Transition from Elementary Schools to Secondary Schools Examination (TEOG),The introduction of a mandatory centralised examination for all students transitioning from lower to upper secondary schools.,2013,gemini-3.1-pro,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,"General Directorate of Assessment, Evaluation and Examination Services",Established an independent directorate to lead pilots and national projects regarding assessment and evaluation.,2014,gemini-3.1-pro,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Private School Subsidisation Programme,A government program subsidising the fees or parental contributions required by private schools to enable students from disadvantaged backgrounds to access these institutions.,2014,gemini-3.1-pro,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Increasing School Attendance Rates Especially for Girls (KEP-II),"A government program with EU financial support aiming to raise participation, particularly for girls, in vocational education through school and community events, and targeted support for early school-leavers.",2015,gemini-3.1-pro,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Turkish Qualifications Framework,"Established an integrated standards framework for all education levels to promote lifelong learning, permeability between academic and vocational tracks, and international mobility.",2015,gemini-3.1-pro,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Teacher Induction Programme,"Strengthened support for novice teachers by introducing a formal induction and probation period during the first six months of a role, including mentoring, training sessions, and formal appraisal.",2016,gemini-3.1-pro,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,VET Institutional Evaluation,Introduced mandatory self-evaluation and external evaluation processes for all vocational education and training (VET) institutions.,2016,gemini-3.1-pro,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Remedial Education Program (İYEP),A program supporting primary school students with low core skills in literacy and numeracy by providing personalised or small-group instruction and additional support from teachers and school counsellors.,2017,gemini-3.1-pro,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Extension of Conditional Cash Transfer for Education to refugees,Extended the existing conditional cash transfer program to provide financial payments to families of school-age refugee children who maintain an 80% school attendance record.,2017,gemini-3.1-pro,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Higher Education Digital Transformation Project,"A systemic project in the higher education sector intended to build the digital skills, tools, and infrastructure required for modern tertiary education.",2017,gemini-3.1-pro,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Upper Secondary School Placement Reform,"Reformed the system of upper secondary school placement to address inequities by transitioning most students based on personal preference and residence, with only a small fraction of places determined by an optional centralised examination.",2018,gemini-3.1-pro,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Strengthening Democracy Culture in Basic Education project,"A project covering pre-school and compulsory education that develops educational materials, builds teachers' capacity to develop civic competencies, and promotes democratic school cultures.",2018,gemini-3.1-pro,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,For a Stronger Tomorrow: Education Vision 2023,"A national strategy establishing 44 sub-goals to improve the education system, with targets such as reducing gaps between schools, improving learning environments, expanding ECEC, and reducing exam pressure.",2018,gemini-3.1-pro,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Turkish Public Employment Agency,"Autonomous agency under the Ministry of Family, Labour and Social Services responsible for reducing unemployment and improving alignment between labour-market skill supply and demand.",2000,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Conditional Cash Transfer for Education,"National cash-transfer programme providing payments to disadvantaged families conditional on children’s school attendance, supporting enrolment and attendance.",2003,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,2005 Curriculum Reform,National curriculum reform emphasizing more varied and formative approaches to student assessment.,2005,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Vocational Qualifications Authority and National Vocational Qualification System,Establishment of a national authority to oversee the National Vocational Qualification System and align vocational provision for adults and students.,2006,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Provincial Employment and Vocational Training Boards,Creation of provincial stakeholder boards to mobilise local resources for addressing unemployment and skills gaps.,2006,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Private School Free Tuition Requirement,"Legal requirement obliging private schools to provide free tuition to at least 3% of students, prioritising disadvantaged students.",2007,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Movement to Enhance Opportunities and Improve Technology Project,"National FATİH technology project to expand ICT use in teaching and learning through school infrastructure, digital content, teacher training, and online platforms.",2010,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Specialised Vocational Training Centres Skills’10 Project,"UMEM project aligning vocational courses with labour-market needs, upgrading VET school infrastructure, and providing training and internships for unemployed people.",2010,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Five-Year Strategic Plans for Education,"MoNE strategic planning system establishing medium-term education goals, indicators, responsible actors, resources, and annual progress reporting at central, provincial and district levels.",2010,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,General Directorate for Lifelong Learning,Establishment of a MoNE directorate to lead non-formal education provision for people beyond compulsory school age.,2011,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,"Assessment, Selection and Placement Centre",Creation of the national centre administering university entrance examinations in coordination with MoNE.,2011,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Increasing School Attendance Rates Especially for Girls,"EU-supported KEP programme using school and community activities, gender-mainstreaming capacity building, counselling, and provincial support teams to raise participation, especially for girls in vocational education.",2011,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Twelve-Year Compulsory Education Reform,"Increase of compulsory education to 12 years, covering ages 6 to 17.",2012,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Private Vocational and Technical School Subsidisation Programme,Government grant programme covering fees for students attending private VET institutions.,2012,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Private Education Institutions Law No. 5580 VET Financing Reform,"Legislative reform introducing government financial support for private VET institutions in Organised Industrial Zones, later expanded to all private VET institutions and to private VTCs.",2012,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,"Co-operation Protocol for Teaching, Entrepreneurship and Leadership Trainings",Protocol between MoNE and the Scientific and Technical Research Council of Turkey to provide VET teacher in-service training in real work environments.,2012,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Improving the Quality of Vocational and Technical Education in Turkey,"IQVET project rounds providing VET teacher training, vocational and career guidance services, and partnerships between VET institutions, social partners and private enterprises.",2012,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Transition from Elementary Schools to Secondary Schools Examination,TEOG placement system introducing a mandatory examination for students transitioning from elementary to secondary schools.,2013,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Lifelong Learning Strategy Paper,"National lifelong learning strategy prioritising awareness, opportunities, access, guidance counselling, recognition of prior learning, and monitoring and evaluation.",2014,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,"General Directorate of Assessment, Evaluation and Examination Services","Institutional restructuring establishing a directorate to lead assessment, evaluation and examination services, pilots, and national projects.",2014,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Private School Subsidisation Programme,"Government programme subsidising private-school fees or parental contributions for selected disadvantaged students, later extended to children in private ECEC settings.",2014,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,School Principal Appointment Reform,"National reform requiring principals to hold tertiary and teaching qualifications, management experience, and pass an interview, with appointment to fixed four-year contracts.",2014,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Turkish Qualifications Framework,"Integrated national standards framework for all education levels to promote lifelong learning, permeability between tracks, quality-assured qualifications, and international mobility.",2015,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Teacher Appointment and Relocation Regulation,Regulation establishing annual school-leader appraisal of teachers against national criteria to measure effectiveness and provide guidance.,2015,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Higher Education Quality Board,Creation of a higher education quality assurance body to conduct institutional quality assessments and authorise accreditation agencies.,2015,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Mission Differentiation and Specialisation on the Basis of Regional Development,Higher education reform encouraging selected universities to specialise around regional development priorities and prepare regional development action plans.,2015,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Teacher Induction Programme,"Formal six-month induction and probation programme for novice teachers with mentoring, training, school visits, appraisal, and certification.",2016,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Promoting Integration of Syrian Kids into the Turkish Education System,"EU-supported project integrating Syrian refugee children through language programmes, catch-up and support classes, transportation, materials, teacher training, and awareness raising.",2016,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,School Protectorate Project,VET collaboration initiative linking vocational and technical secondary institutions with sector organisations.,2016,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Vocational and Technical Education School Boards,"Creation of provincial and district VET administrative boards and a national VET School Board of Directors bringing together public, municipal, professional and sector representatives.",2016,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,National Assessment of Student Learning,ABİDE national assessment programme providing representative information on students’ academic outcomes at the end of lower secondary schooling and later at primary and upper secondary levels.,2016,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Distance Education for Lifelong Learning Project,"Project to expand flexible online access to general, vocational and technical lifelong learning courses.",2016,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Accelerated Learning Programme for Protected Syrian Children in Non-Formal Education,UNICEF-supported programme providing education to Syrian children aged 10-18 outside formal education.,2017,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Remedial Education Programme,"İYEP programme providing personalised or small-group literacy and numeracy support for low-performing primary students, using diagnostic and summative assessments.",2017,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,VTC Upper Secondary Diploma Pathway,"Reform allowing Vocational Training Centre students to complement vocational studies with academic modules and obtain an upper secondary diploma, later offered face-to-face in all VTCs.",2017,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Teacher Strategy,"National strategy to strengthen teacher quality, continuous professional development, and the status of the teaching profession through 35 strategic actions.",2017,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,General Competencies for the Teaching Profession Update,Updated national teacher competency framework designed to align teacher standards with changing educational contexts and guide teacher career development.,2017,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Conditional Cash Transfer for Education for Refugees,"Extension of the education cash-transfer programme to refugee families, providing payments every two months conditional on at least 80% school attendance.",2017,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Mission Differentiation and Specialisation on the Basis of Research,Higher education reform designating research universities and fostering research-oriented specialisations in priority areas.,2017,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Provincial Assessment and Evaluation Centres,Creation of assessment and evaluation teams in all provinces to strengthen provincial and school assessment capacity.,2017,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Digital Transformation Project in Higher Education,"Higher education digital transformation initiative supporting development of digital skills, tools and infrastructure for online learning.",2017,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Turkish Higher Education Quality Council,Transformation of the higher education quality body into a fully autonomous council with a stronger mandate for external evaluation and accreditation.,2017,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Education Vision 2023,"National education vision setting targets to reduce school gaps, improve school environments, strengthen VET, reduce exam pressure, develop 21st century skills, improve teacher satisfaction, expand ECEC, and improve inclusion.",2018,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Upper Secondary School Placement Reform,Reform replacing the mandatory TEOG placement system with mostly residence- and preference-based placement and an optional centralised examination for a smaller share of places.,2018,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Strengthening Democratic Culture in Basic Education,"EU-supported project covering pre-school and compulsory education to develop democratic school cultures through materials, teacher capacity building, school-community awareness, and a whole-school pilot model.",2018,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Literacy Campaign,National adult literacy campaign offering literacy courses through schools and public learning centres and enabling participants to receive primary school diplomas.,2018,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,National Curriculum Revisions,"Curriculum revisions emphasizing 21st century competencies, reduced curriculum overload, labour-market relevance, alignment with the Turkish Qualifications Framework, and updated VET curricula.",2018,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Education Information Network Expansion,"Expansion of EBA as the official national digital education platform providing interactive content, personalised learning tools, student portfolios, academic support, and teacher professional development resources.",2018,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,VET Quality Assurance System,"Establishment of a National Quality Assurance Centre and sector-wide VET self-evaluation, external evaluation, quality assurance training, and quality indices aligned with EQAVET.",2018,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Inclusive Early Childhood Project for Children with Disabilities,"Project to improve access and staff capacity for children with disabilities in early childhood education through pilots, materials, teacher training, and community awareness raising.",2019,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Revised VET Co-operation Model,"VET co-operation model requiring sector representatives to support curriculum updates, work-based learning, teacher workplace training, scholarships, and student employment priorities.",2019,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Student Learning Achievement Monitoring Assessment,"Diagnostic national assessment of curriculum outcomes in Turkish, mathematics and science to provide schools with information on students’ strengths and weaknesses.",2019,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Turkish Language Skills Study,"Computer-based assessment initiative measuring students’ listening, reading, writing and speaking skills to provide feedback before upper secondary placement examinations.",2019,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Compulsory ECEC for Five-Year-Olds,Education Vision commitment to make early childhood education compulsory for five-year-old children from 2023.,2019,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,TOBB VET Workshops and Laboratories Protocol,Co-operation protocol to establish workshops or laboratories in one VET institution per province in partnership with TOBB and TOBB Economy and Technology University.,2019,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,National Online Education Programme via EBA,"COVID-19 response launching national online education through the EBA platform, including interactive activities, live synchronous classes and adaptive support tools.",2020,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,Educational Broadcasting Programme,COVID-19 response supplementing online learning with education broadcasts across six national public television channels from ECEC to upper secondary education.,2020,chatgpt-5.5,,,,,,,,,,,,,,
EPO_Turkey,2020,Turkey,YÖK Courses Platform,Tertiary-level online learning platform centralising course content from three large universities and making it available free to all students.,2020,chatgpt-5.5,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Apprenticeship and Vocational Education Law,"28/1988 – Apprenticeship and Vocational Education Law 
Defines the procedures and principles of apprenticeship and foremanship training. Stipulates procedures on wages, social security rights, and paid leave issues for apprentices and vocational school students who are doing on-the-job training, and the principles of training and examination of master workers. ",1988,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,"The Apprenticeship and Vocational Education Law,","The Apprenticeship and Vocational Education Law, which was enacted in 1988, has undergone five amendments (twice in 2003, then in 2007, 2012, and 2014). Most of these changes concentrated on improving service provision, and supplying monetary incentives to promote the TVET system.",1988,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Regulation for the Working Principles of the Apprenticeship and Vocational Education Board:,"Regulation for the Working Principles of the Apprenticeship and Vocational Education Board: Defines the working principles of the Board, which is responsible for the operational issues in apprenticeship training and technical vocational education and training. ",1989,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Regulation for the Selection of Enterprises for Apprenticeship Training,Regulation for the Selection of Enterprises for Apprenticeship Training: Defines the criteria for the selection of lines of businesses and training places for apprenticeship and foremanship training ,1989,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Regulation for the Selection of Enterprises for Apprenticeship Training,Regulation for Principles of Examination (for foremen) and Establishment of the Examination Commission: Defines the procedures and principles of the examinations during apprenticeship training and the foremanship exam taken at the end of training,1989,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Regulation for Training and Examination of Masters,Regulation for Training and Examination of Masters: Defines the procedures for short-term training for vocational graduates and for foremen to take the examination to be a master worker ,1989,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Regulation for Apprenticeship Training:,Regulation for Apprenticeship Training: Defines the procedures and principles of apprenticeship training and admission rules to training programs  ,1989,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Regulation for Vocational Training Courses:,Regulation for Vocational Training Courses: Defines the establishment and implementation of technical vocational courses for the unemployed over the compulsory education age,1989,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Regulation for TVET in Enterprises and Examination,Regulation for TVET in Enterprises and Examination: Defines the procedures and principles for the examination of vocational students in vocational schools and enterprises participating in such education and training. ,1989,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Projects to improve partnerships in schools,"several projects have been implemented since 2001 to strengthen the partnership between schools, chambers, and employers. These include projects aimed at developing modular training programs; improving the quality of learning by developing teacher skills; diversifying lifelong learning pathways; and developing occupational standards",2001,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Tertiary Education Law,"Tertiary Education Law: Defines the working principles of the Higher Education Planning, Evaluation, Accreditation, and Coordination Council (YODAK) ",2005,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Vocational Structuring (MEYAP) Project ,Vocational Structuring (MEYAP) Project ,2006,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Capacity Development Program for TVET,"Capacity Development Program for TVET, 2009-10",2009,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,"Life-long Learning, and Active Labor Market Measures in the Northern Part of Cyprus (VETLAM) Project"," Life-long Learning, and Active Labor Market Measures in the Northern Part of Cyprus (VETLAM) Project, 2009-12",2009,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Modernization of Infrastructure of TVET Schools,"Modernization of Infrastructure of TVET Schools, 2009",2009,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,2010 Protocol,"Advocacy and dialogue among the champions is usually guided by protocols signed between the “Ministry of National Education” (“MoNE”) and the chambers (for example, the 2010 Protocol signed between the “Ministry” and the Chamber of Craftsmen to meet the need of technicians, and the 2013 Protocol signed between the “Ministry” and the Chamber of Industry to strengthen the links between education and employment, and to support local industries.) ",2010,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Regulation for Selection of Occupations for Apprenticeship and Foremanship Training,Regulation for Selection of Occupations for Apprenticeship and Foremanship Training: Defines which occupations should be included in apprenticeship and foremanship training,2011,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,TVET Strategic Plan,"The TVET Strategic Plan,which was finalized in 2012, sets the objectives, activities, and resources for the development of vocational education and training",2012,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,TVET Strategy Plan,strategic planning was initiated only in 2012 with the TVET Strategy Plan,2012,Liam,,,,,,,,,,,,,,
